ct20_id,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1-FAM RES,count_2-FAM RES,count_3-FAM RES,count_CONDOMINIUM,count_RES DEV LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhapi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025080401,1914,599500,276500,367200,3,1,1,1649,1569.5,2741.5,198550,51.945,1550.5,19,26,1,3,1,1,0,14,0,4,6,2,2,0,5,6,5,1,5,2,9,63,11,63,27,1,6,3,44,0,74.4,90,2020,3391,1375,2016,682,2189,520,352,1214,10,291,0,291,54,129,1341,680,1392,680,308,184,95,52,29,12,712,541,134,27,7,1,1,1,2017-21,22212,11029,74821,26311,21462,5465
25017361100,1964,861250,363500,465000,8,3,4,28014,2642,2163,143350,21.27,2650.5,13,105,13,56,2,2,0,84,0,24,132,5,2,0,114,114,114,825,32,14,30,880,27,876,107,825,7,0,62,17,69.3,983,2020,5726,2624,3102,1324,2752,1650,5013,39,0,270,0,270,19,215,170,1545,2251,1545,654,297,393,151,36,14,706,647,54,1,0,2,1,1,2017-21,168302,29044,201389,52585,129342,5863
25017321302,1974,318000,178500,225000,6,2,3,11482,1830,2131,30000,10.93,1850.5,10,41,10,37,10,8,1,48,0,12,83,32,7,19,59,53,59,258,27,22,22,444,33,500,48,258,46,13,148,17,67.3,548,2020,3656,1856,1800,715,2379,562,2150,106,6,137,0,137,195,368,694,937,1491,937,381,247,163,91,33,22,554,432,92,24,5,1,0,0,2017-21,113036,16257,137188,64657,97458,60543
25025000805,1920,460000,206000,0,4,1,2,2286,1503,2557.5,75500,21.625,1550.5,10,26,3,10,0,1,0,16,0,5,20,2,1,1,13,12,13,19,4,8,18,82,23,109,26,19,16,15,57,0,80.7,135,2020,4616,2397,2219,289,4163,164,2194,176,4,1437,0,1437,64,209,532,437,1805,437,225,108,55,32,12,5,1368,608,438,192,88,23,12,7,2017-21,45735,16934,109348,42971,44625,11812
25025160602,1929,320000,161862,256750,7,2,3,4000,1667,2288,61375,25.75,1750.5,9,30,4,26,17,9,1,34,0,7,66,39,8,6,38,35,38,123,50,11,24,313,17,373,42,123,101,41,105,0,68,415,2020,5493,2716,2777,1205,3663,625,1443,523,3,241,1,242,168,180,2934,1244,1833,1244,364,268,239,193,87,93,589,438,108,27,7,4,1,4,2017-21,57222,22756,91750,28261,46264,8304
25017350109,1910,541500,221250,390120,7,2,3,3194,1747,2247,125150,33.33,1750.5,11,33,8,9,1,4,0,19,0,2,15,0,5,2,14,12,14,17,10,7,13,134,14,145,33,17,30,38,76,0,65.7,178,2020,2176,1064,1112,394,1634,148,1006,190,6,173,2,175,128,239,432,419,832,419,139,145,82,35,16,2,413,199,124,46,41,3,0,0,2017-21,80761,40550,102813,74581,80543,42447
25025030200,1900,650000,391000,360000,4,1,1,769,800,1932.5,143500,28.355,850.5,14,53,4,12,0,0,0,29,0,2,23,0,0,0,23,21,23,4,1,5,14,177,12,156,53,4,3,7,151,0,63.6,209,2020,1815,788,1027,73,1587,155,1558,13,0,76,1,77,3,59,105,192,1088,192,126,31,21,7,4,3,896,510,328,48,8,2,0,0,2017-21,110063,20332,180568,71298,103519,12753
25021417100,1925,430000,190000,308000,7,2,3,5611,1560,2472,90000,26.775,1550.5,12,27,4,21,2,6,0,17,0,6,91,14,7,0,54,55,54,568,20,7,36,651,45,730,29,568,75,11,69,3,72.3,759,2020,6010,2916,3094,1082,3971,957,3510,128,6,1969,0,1969,20,173,204,1448,2250,1448,509,353,382,132,33,39,802,586,181,23,10,2,0,0,2017-21,91582,11524,114063,24499,57274,32941
25021422600,1950,345250,185108.5,290015,6,2,3,9000,1394,2288.5,56250,19.07,1350.5,9,39,24,23,15,15,0,39,0,24,131,41,13,1,99,101,99,983,69,24,20,954,43,1056,54,983,33,5,55,5,68.1,1110,2020,6779,3288,3491,1331,4210,1238,5821,119,12,287,0,287,67,242,231,1833,2523,1833,701,458,429,165,54,26,690,556,121,12,1,0,0,0,2017-21,131115,28232,138421,25101,36789,3063
25009220102,1940,404857,181750,244637.5,6,2,3,11979,1464,2394.5,50000,16.67,1450.5,11,17,5,33,6,5,0,13,0,6,67,18,4,0,42,47,42,308,11,5,9,445,20,469,21,308,40,1,108,4,71.6,490,2020,2978,1402,1576,419,1586,973,2771,36,0,41,0,41,8,68,54,833,1375,833,444,165,144,56,12,12,542,460,74,5,0,1,0,2,2017-21,87563,11600,105677,15566,58973,25603
25021417901,1985,335000,199000,234800,5,2,2,0,1167.5,2440,50000,18.46,1150.5,10,55,4,31,11,10,0,53,0,13,88,30,15,0,68,72,68,185,114,21,38,605,42,758,62,185,130,27,423,0,71,820,2020,8127,3776,4351,1064,4929,2134,4423,705,17,1971,2,1973,100,367,542,1647,4317,1647,817,432,222,123,38,15,2670,2249,386,30,5,0,0,0,2017-21,52224,13152,67794,40767,51123,8012
25025170601,1930,339000,155000,255290,7,2,3,4069,2110,1937,80050,32.41,2150.5,8,64,3,21,16,7,0,50,0,6,73,41,11,1,77,82,77,229,51,13,26,490,31,534,77,229,184,32,113,2,67.8,611,2020,6247,3060,3187,1324,4062,861,2558,178,2,229,0,229,172,236,2872,1446,2117,1446,427,353,310,171,111,74,671,532,90,25,11,10,2,1,2017-21,76741,20089,128651,17320,46655,11882
25025090400,1905,297500,92875,222080.5,8,2,4,2829,2417.5,1703.5,125000,45.96,2700.5,11,49,8,9,10,1,0,33,0,3,18,29,2,22,31,29,31,51,64,12,19,152,19,208,58,51,30,69,34,4,72.2,266,2020,4101,1918,2183,1098,2490,513,168,1712,5,140,2,142,165,511,1398,910,1348,910,261,230,182,134,55,48,438,341,57,16,13,8,0,3,2017-21,54670,21588,73056,20138,51103,27568
25021419800,1962,365500,185000,242500,6,2,3,6382,1491,2338,45000,16.53,1450.5,11,56,12,27,3,4,0,30,0,17,90,12,8,0,54,55,54,295,17,18,29,568,39,613,58,295,43,13,235,1,72,671,2020,4716,2274,2442,913,2885,918,3331,103,0,733,6,739,75,197,271,1130,1746,1130,395,281,245,132,55,22,616,475,123,10,4,4,0,0,2017-21,86588,15413,94673,17859,55625,24166
25009217300,1930,335000,197000,245550,6,2,3,3999,1454.5,1849.5,43500,14.21,1450.5,12,83,14,28,21,9,0,102,0,17,69,45,14,4,78,89,78,339,46,11,26,697,38,725,93,339,91,37,270,0,59,818,2020,5281,2555,2726,1272,3317,692,3682,227,2,174,1,175,41,349,805,1257,2180,1257,507,323,283,92,28,24,923,689,177,42,8,5,0,2,2017-21,85272,21798,123500,34920,52750,18355
25017354700,1903,770000,421000,390000,5,2,2,0,1174,2111,165000,27.41,1150.5,12,32,3,13,0,0,0,40,0,4,23,0,0,4,26,27,26,31,11,3,11,349,11,353,32,31,32,14,290,0,67.5,385,2020,2859,1357,1502,370,2045,444,1999,146,0,378,0,378,31,168,137,589,1199,589,285,148,117,34,4,1,610,316,161,83,39,7,3,1,2017-21,151389,45580,201806,97422,118958,46884
25017334100,1955,543250,236750,402600,7,2,3,10669.5,2118,2070,106000,23.71,2150.5,11,27,11,26,3,2,0,18,0,39,118,9,2,0,66,70,66,656,15,10,27,754,24,799,31,656,14,0,127,3,73.4,830,2020,6999,3399,3600,1593,3980,1426,6129,95,12,395,1,396,25,176,166,1953,2667,1953,769,425,477,201,68,13,714,602,101,8,2,0,0,1,2017-21,148673,17444,148571,19416,157813,68275
25017357700,1936,654000,285000,401250,7,3,3,3800,1902,2135.5,110500,21.27,1950.5,13,33,3,27,3,2,0,40,0,4,60,6,3,0,35,33,35,119,15,14,15,422,19,451,34,119,98,9,240,0,69.9,485,2020,4139,1919,2220,847,2414,878,2759,110,4,844,1,845,19,193,209,1084,1659,1084,443,296,242,54,29,20,575,454,104,13,1,0,1,2,2017-21,89881,25636,132024,49131,54583,11887
25017351101,1900,620500,263500,417000,7,2,3,2864,1711.5,1934.5,169000,37.33,1750.5,11,47,6,12,1,0,1,51,0,5,33,4,0,1,43,43,43,84,12,11,14,367,14,371,47,84,78,38,186,1,66.5,418,2020,3775,1815,1960,389,2810,576,2848,125,1,318,0,318,26,211,246,651,1717,651,312,170,125,30,10,4,1066,599,297,101,63,5,0,1,2017-21,102583,16949,161250,30103,84259,19787
25017383502,1954,330000,190000,248000,6,2,3,9113,1492,2540.5,33250,13.685,1450.5,10,45,9,17,8,4,0,32,0,11,50,25,4,8,51,52,51,301,23,7,26,441,32,477,52,301,11,4,139,8,67.5,529,2020,3932,1741,2191,425,3057,450,2670,239,1,194,10,204,162,312,344,607,1013,607,262,153,125,50,8,9,406,336,59,8,1,2,0,0,2017-21,82366,44196,139286,69066,63770,3399
25017339700,1910,510000,140000,357600,9,2,4,3870,2024,2470,126453,34.49,2050.5,9,52,7,12,4,3,0,29,0,8,35,15,3,12,26,34,26,84,18,7,15,318,23,326,55,84,157,46,62,0,70.9,381,2020,3916,1876,2040,529,2885,502,2356,529,2,395,0,395,110,221,303,852,1619,852,408,243,94,60,28,19,767,395,223,105,33,8,0,3,2017-21,75880,12218,91458,53224,72273,14057
25021400800,1946,755000,387500,327000,5,2,2,0,1219.5,2326,190000,37.35,1250.5,12,53,5,38,1,1,0,40,0,11,91,2,0,0,56,54,56,43,9,14,22,596,37,625,53,43,25,23,560,0,71.8,678,2020,6077,2728,3349,1054,4021,1002,3791,124,2,1440,2,1442,25,290,403,1296,2677,1296,557,355,295,64,19,6,1381,920,281,111,66,3,0,0,2017-21,113086,18108,142625,30785,84871,33658
25017354800,1910,601875,303000,390000,5,1,2,0,1082,2543,159250,39.17,1050.5,14,21,3,7,0,0,0,13,0,2,22,0,0,3,11,14,11,26,5,2,10,227,6,229,21,26,26,10,175,0,72.4,250,2020,2323,1146,1177,328,1667,328,1666,119,2,233,0,233,15,120,168,498,1068,498,219,134,99,29,16,1,570,354,152,41,19,4,0,0,2017-21,139250,34524,183313,16957,110667,37875
25017321500,1950,257500,150000,2e+05,6,2,3,7884,1499,2311.5,30000,13.63,1550.5,11,72,20,61,34,27,1,102,0,28,116,82,33,43,95,98,95,534,83,36,37,851,52,961,98,534,157,32,220,13,64.7,1059,2020,7791,3973,3818,1654,5046,1091,4191,262,5,297,1,298,513,690,1832,1852,2908,1852,736,481,390,152,58,35,1056,777,235,27,10,5,2,0,2017-21,70399,17747,113961,8012,47173,15804
25017383300,1952,350000,198070,264000,6,2,3,10001,1504,2425.5,59000,19.23,1550.5,12,58,5,15,7,5,0,32,0,25,45,18,6,5,32,34,32,234,35,11,15,305,17,320,63,234,13,14,29,5,68.1,383,2020,3191,1606,1585,612,1958,621,1574,216,9,157,0,157,346,364,525,720,1283,720,276,206,129,75,24,10,563,460,87,6,5,3,1,1,2017-21,90030,17897,170692,51303,59063,23373
25021400401,1922,675000,379000,322050,5,2,2,0,1192,2070,158500,31.355,1150.5,14,40,0,22,1,0,0,43,0,0,35,3,0,0,41,39,41,15,4,7,12,422,30,434,41,15,35,7,408,0,60.2,475,2020,3890,1719,2171,556,2473,861,2766,49,0,655,0,655,18,183,219,741,2093,741,389,152,153,27,18,2,1352,1039,226,52,27,7,1,0,2017-21,100048,30269,152330,51580,72039,12254
25009204600,1900,326540,190000,263412.5,6,2,3,4954.5,1556,1967,50000,18.4,1550.5,10,64,18,38,17,13,0,66,0,25,98,45,20,7,131,136,131,467,64,22,36,862,32,940,76,467,190,43,262,1,60.6,1016,2020,5369,2558,2811,908,3676,785,4136,122,3,90,2,92,63,260,693,1360,2314,1360,625,361,241,93,23,17,954,677,226,38,11,1,0,1,2017-21,88325,32559,120543,21738,56042,23997
25017341400,1910,350000,185000,246000,7,3,3,3515,1702,2286,62500,23.33,1750.5,9,47,4,29,19,12,1,50,0,4,80,49,14,17,73,76,73,287,45,23,22,644,53,722,65,287,234,48,185,2,64.7,787,2020,6747,3334,3413,1189,4745,813,2352,1124,9,1576,6,1582,252,558,870,1523,2431,1523,525,386,355,143,76,38,908,620,186,55,35,9,3,0,2017-21,77013,16171,111685,18436,52981,23878
25025000704,1920,375000,206500,0,4,1,2,815,815,2553,80500,26.11,850.5,10,86,1,17,5,3,0,33,0,19,74,11,6,0,18,20,18,3,58,21,43,292,30,358,86,3,9,3,374,1,72.3,444,2020,5312,2502,2810,383,4661,268,2669,287,2,1387,4,1391,58,206,699,601,2645,601,346,123,81,20,15,16,2044,1056,650,213,95,25,4,1,2017-21,66315,6250,84000,19309,63571,8074
25025110403,1925,411500,247500,324400,6,2,3,4227,1400,2085,92500,27.17,1450.5,10,38,6,11,4,5,0,51,0,13,33,15,11,0,65,69,65,290,29,9,14,473,17,499,43,290,31,18,196,4,63.1,542,2020,4437,2037,2400,842,2831,764,2122,914,3,124,0,124,47,201,1026,1103,1726,1103,396,274,258,116,39,20,623,486,102,16,14,5,0,0,2017-21,111328,18521,122083,24562,60428,30983
25017370401,1915,520000,268000,356250,7,2,3,4640,1890,2046,74654,19.31,1900.5,11,18,2,11,1,0,0,23,0,5,49,2,0,0,39,36,39,39,5,8,10,303,15,323,18,39,80,26,175,1,68,341,2020,3531,1677,1854,485,2578,468,2490,148,4,414,0,414,50,171,254,709,1730,709,356,157,139,28,19,10,1021,671,275,42,23,6,1,3,2017-21,97685,34702,162115,71411,83592,32576
25017368400,1945,485000,293500,350000,6,2,3,5998,1810,2337.5,106000,25.91,1850.5,11,48,3,35,3,4,0,32,0,9,57,7,6,10,38,37,38,396,14,23,19,507,32,544,51,396,42,4,80,8,70.6,595,2020,8606,3948,4658,923,6877,806,5060,643,4,1533,4,1537,62,298,1002,1291,2458,1291,572,319,238,88,54,20,1167,735,303,77,31,15,2,4,2017-21,99174,16280,121780,38122,86830,27843
25017354901,1990,85900000,19150000,0,0,0,0,120358,145839,944.5,23500000,39.52,179850.5,14,11,0,0,0,0,0,16,0,0,1,0,0,0,5,4,5,0,0,1,0,25,0,15,11,,,,,,65.4,26,2020,2876,1385,1491,376,2422,78,1199,256,0,1028,0,1028,13,144,236,635,1541,635,386,149,78,18,3,1,906,597,282,21,3,2,0,1,2017-21,146849,10681,0,0,146849,10681
25027744300,1890,230000,138250,168750,7,2,3,6199,1808,2244,36000,19.15,1850.5,10,77,10,24,19,11,1,45,0,21,49,45,11,2,54,54,54,233,53,8,34,409,29,440,93,233,127,31,39,2,64.2,533,2020,4450,2324,2126,1087,2857,506,1904,119,2,57,1,58,561,704,1102,1021,1670,1021,339,255,222,131,46,28,649,511,108,18,9,3,0,0,2017-21,61966,12053,81667,22150,54886,13338
25025050901,1900,450000,175000,319113,8,2,4,1782,2026,2080,132900,45.07,2050.5,11,87,4,11,1,3,1,45,0,8,39,12,4,1,39,43,39,56,26,9,31,243,24,246,87,56,55,108,64,2,64.3,333,2020,4242,2236,2006,974,3010,258,1091,77,2,92,0,92,90,141,2749,893,1412,893,232,232,198,135,57,39,519,301,157,37,14,6,4,0,2017-21,80809,27784,71513,51181,81360,37054
25023506102,1973,404950,165000,248000,7,2,3,43560,1980,2613,29300,9.525,1950.5,11,75,12,62,14,12,1,47,0,18,138,31,17,4,87,100,87,639,48,11,52,826,43,893,87,639,9,0,229,10,71.7,980,2020,6324,3120,3204,1390,3679,1255,5703,63,11,92,0,92,78,223,154,1718,2458,1718,718,361,372,195,54,18,740,627,97,10,5,1,0,0,2017-21,100388,19336,126750,44219,43134,8629
25009215101,1966,576000,310000,398700,6,3,4,40003.5,2290.5,2243.5,1e+05,20.23,2250.5,10,35,7,30,1,3,0,42,0,4,73,7,4,1,58,64,58,610,7,16,11,632,26,655,37,610,8,1,25,17,68.4,692,2020,4622,2231,2391,1160,2665,797,4023,48,7,256,0,256,14,149,125,1272,1561,1272,481,294,299,136,49,13,289,234,46,5,2,1,1,0,2017-21,121179,23536,151750,47049,34659,25425
25025160400,1910,412500,159000,159300,4,1,2,2000,2133,1815.5,80000,34.25,2350.5,8,101,5,6,8,5,0,75,0,13,38,28,7,1,36,37,36,18,43,7,23,175,40,182,106,18,22,46,66,2,69.1,288,2020,3878,1974,1904,818,2802,258,817,272,2,183,0,183,39,108,2457,788,1507,788,236,189,147,93,68,55,719,492,186,28,6,3,3,1,2017-21,69345,17485,95972,82117,64792,24188
25025110601,1938,549900,304900,4e+05,7,2,3,6116,1574,2252.5,131750,28.28,1550.5,12,10,2,9,1,0,0,11,0,2,31,3,0,0,17,20,17,253,5,2,6,280,6,288,11,253,16,0,25,2,73.6,299,2020,2639,1214,1425,402,1375,862,2164,52,0,185,0,185,9,82,147,688,1116,688,330,151,152,37,16,2,428,372,52,2,0,2,0,0,2017-21,134464,46035,177321,42103,85667,24076
25025100700,1925,427500,220000,334575,6,2,3,3600,1420,2344.5,113000,37.99,1450.5,12,44,1,11,6,6,0,26,0,3,42,16,7,1,34,37,34,187,19,15,22,434,30,472,48,187,111,18,176,2,66.5,520,2020,4332,2120,2212,718,2855,759,3729,140,0,200,0,200,23,119,121,977,1948,977,438,216,184,92,31,16,971,711,196,45,13,3,1,2,2017-21,125094,17082,132370,37448,97614,45981
25017356500,1952,545000,274750,412625,6,2,3,5147.5,1675,1975,130000,31.7,1650.5,10,74,8,29,2,9,0,73,0,9,108,8,11,0,162,163,162,849,58,22,43,1041,36,1125,75,849,67,7,256,7,65.2,1200,2020,7067,3347,3720,1629,4167,1271,5378,108,12,877,1,878,56,329,306,1872,2835,1872,726,464,530,97,44,11,963,809,136,14,2,2,0,0,2017-21,128229,25785,167404,18482,67500,30857
25021412200,1961,890000,459900,580000,9,4,4,40871,3090,2161,171000,25.15,3150.5,14,42,7,18,2,0,0,27,0,8,78,8,0,0,45,50,45,432,7,16,15,413,24,431,44,432,0,0,0,19,70.5,475,2020,3899,1815,2084,861,1956,1082,3335,44,0,267,0,267,23,116,114,941,1230,941,297,191,264,129,49,11,289,273,15,0,0,1,0,0,2017-21,155577,38651,172353,32629,0,0
25017359400,1930,617500,347000,308200,5,2,2,0,1060,2113,131000,29.205,1050.5,12,70,10,15,3,1,0,39,0,12,48,3,2,16,49,49,49,46,28,13,23,574,29,596,71,46,39,17,506,0,67.3,667,2020,6754,3327,3427,873,5036,845,3530,1086,3,1049,1,1050,68,411,606,1211,3137,1211,613,285,209,75,23,6,1926,1162,515,192,52,3,0,2,2017-21,94167,15553,134188,27993,80859,10128
25021415101,1973,433750,215075,320000,6,2,3,14694.5,1766,2092,56000,15.82,1750.5,10,68,6,27,4,3,0,103,0,9,119,8,4,0,73,73,73,466,11,26,23,735,41,765,71,466,15,0,262,28,67.3,836,2020,4774,2296,2478,1055,2821,898,3706,233,7,435,0,435,27,195,171,1325,1731,1325,510,319,298,143,44,11,406,338,57,6,4,0,1,0,2017-21,135729,33469,149542,50017,89091,43347
25025090300,1905,355000,159000,270000,12,3,5,3651,3455,1462,90000,49.04,3450.5,10,58,5,12,5,0,0,48,0,9,16,13,1,3,31,30,31,5,32,9,12,134,10,136,61,5,37,72,33,2,64,197,2020,3795,1644,2151,1179,2295,321,82,1812,11,48,1,49,79,293,1469,888,1238,888,261,264,193,92,45,33,350,268,44,25,8,3,2,0,2017-21,33824,9313,87798,37652,30956,6384
25017324102,1982,440000,226000,346375,7,3,3,40774,2146,2214,67500,17.535,2150.5,10,63,17,17,5,2,0,57,0,37,62,10,3,0,62,63,62,459,15,14,19,549,27,556,68,459,8,1,33,54,69.6,624,2020,4574,2241,2333,1053,2755,766,3808,71,10,325,3,328,26,171,160,1271,1659,1271,455,307,323,127,36,23,388,308,70,7,0,3,0,0,2017-21,147847,20036,168650,15931,62976,30026
25017387201,1967,389400,159515,315525,7,2,3,20473,1717.5,2492,48500,14.94,1750.5,10,54,8,42,17,11,1,57,0,14,101,46,10,2,101,113,101,754,57,19,17,871,38,936,66,754,10,6,131,13,67.4,1002,2020,6231,3039,3192,1591,3547,1093,5030,74,4,552,2,554,100,266,203,1707,2260,1707,598,402,446,178,52,31,553,463,75,10,2,3,0,0,2017-21,141637,16586,149338,20717,0,0
25025170502,1950,306500,191450,204625,5,2,2,3202,1308,2322,69000,28.42,1350.5,10,46,5,23,8,8,1,39,0,6,60,22,8,3,75,78,75,253,39,7,23,437,22,473,55,253,65,11,183,0,63.4,528,2020,3407,1585,1822,478,2038,891,2246,137,6,123,1,124,74,147,673,804,1677,804,351,200,118,79,28,28,873,761,94,11,2,4,1,0,2017-21,54688,24372,89615,39220,21033,4286
25021403100,1968,835500,430000,637150,9,3,4,10019,2936,1698,239000,36.185,2950.5,11,126,73,28,1,2,0,147,0,70,125,3,2,0,235,236,235,1145,95,48,44,1042,41,1143,127,1145,4,0,109,2,65.8,1270,2020,7599,3653,3946,2257,4207,1135,6310,62,1,649,1,650,31,265,280,2107,2461,2107,615,460,703,257,55,17,354,311,38,2,1,0,2,0,2017-21,184931,26651,200243,16488,92803,73233
25017374700,1930,702500,277250,487250,7,3,3,9543.5,1870,2081.5,140300,27.535,1850.5,12,40,7,23,4,2,0,57,0,8,71,8,2,5,51,50,51,309,14,7,18,520,27,544,42,309,67,3,177,10,69.6,586,2020,4602,2200,2402,1061,2830,711,3074,115,6,865,0,865,37,209,296,1222,1795,1222,423,329,264,146,41,19,573,439,112,13,4,3,1,1,2017-21,145859,44866,205938,24602,74375,48809
25017357600,1924,569000,206500,386250,7,2,3,3825,1702,2468,104900,24.88,1750.5,9,19,1,9,4,0,0,16,0,5,37,7,0,0,22,20,22,51,9,11,12,277,12,298,23,51,113,5,141,0,76.6,321,2020,2665,1239,1426,639,1648,378,1712,66,3,572,2,574,27,129,154,684,1040,684,235,181,181,55,16,16,356,265,69,11,8,1,2,0,2017-21,150000,25086,165556,45851,146364,49160
25025140201,1920,420000,135000,361325,7,2,3,5785,1574,2457,114500,38.785,1650.5,7,30,2,5,5,2,0,23,0,5,21,7,4,0,18,30,18,114,13,4,7,161,8,159,34,114,41,8,8,2,73.1,193,2020,2311,1131,1180,485,1511,315,767,763,1,69,0,69,89,129,493,554,910,554,176,142,124,70,25,17,356,286,51,9,5,3,0,2,2017-21,100179,9212,116302,4363,86875,29646
25017335301,1951,420000,223000,325000,6,2,3,6765,1747,2205,68250,21.19,1750.5,10,54,6,27,2,4,0,55,0,46,75,14,4,0,68,70,68,327,24,8,16,672,21,684,57,327,83,8,277,3,66.9,741,2020,4124,1956,2168,764,2652,708,3399,69,4,245,0,245,39,183,185,1054,1809,1054,424,262,242,80,33,13,755,642,88,13,10,1,1,0,2017-21,103200,15998,127941,30860,66912,28874
25021406101,1970,580000,320000,417000,9,3,4,22046,2212,2310,81350,17.94,2250.5,11,53,4,35,2,1,0,50,0,8,106,5,1,0,69,70,69,714,12,13,20,781,39,810,55,714,10,2,81,9,71.6,865,2020,6081,2957,3124,1641,3527,913,5260,108,5,206,2,208,38,258,204,1668,2089,1668,551,352,461,217,65,22,421,351,62,3,4,1,0,0,2017-21,169861,37457,216983,30722,38207,6050
25025060604,1899,910000,397500,382000,3,1,1,1224,1156,1502.5,238750,36.41,1150.5,12,24,2,17,0,0,0,62,0,1,18,0,0,0,19,19,19,0,0,0,12,200,12,200,24,0,0,0,176,0,54.5,224,2020,2803,1400,1403,125,2501,177,2110,95,0,250,0,250,56,116,176,511,1888,511,355,94,39,12,5,6,1377,1109,251,10,7,0,0,0,2017-21,214150,46935,224435,26554,202778,69300
25025160200,1900,330000,150000,229042,7,2,4,1863,2118,2315.5,72000,29.74,2250.5,13,90,0,17,3,2,0,40,0,17,30,18,3,3,25,22,25,19,30,18,28,177,16,176,93,19,18,74,84,3,71.7,269,2020,4154,2106,2048,1162,2737,255,393,151,6,47,1,48,34,47,3475,875,1279,875,164,196,225,141,77,72,404,290,67,15,17,6,3,6,2017-21,64492,11147,98854,75568,60809,18023
25009202200,1930,567000,312500,394718,7,3,3,8015,2200,2234,93000,18.18,2250.5,11,54,9,63,6,2,0,40,0,9,151,26,2,0,92,91,92,916,19,15,26,1033,40,1073,60,916,65,11,105,1,69.6,1133,2020,6188,2986,3202,1425,3424,1339,5568,51,0,130,0,130,26,159,254,1770,2344,1770,710,402,458,137,45,18,574,471,95,3,2,2,0,1,2017-21,152589,37720,172606,23216,90057,18207
25025091001,1910,434000,196500,3e+05,5,1,2,1220,1150,2295,95000,36.92,1150.5,13,66,5,4,2,2,0,29,0,7,38,5,3,1,36,33,36,49,14,9,24,347,28,354,68,49,34,35,239,2,67.5,422,2020,3255,1664,1591,388,2408,459,1766,275,5,702,0,702,27,169,311,643,1558,643,311,163,97,44,25,3,915,591,232,64,20,3,4,1,2017-21,90893,29424,96944,60598,90268,36623
25017365201,1967.5,620000,367537.5,455500,8,3,4,40000.5,2286,2527,85550,15.9,2250.5,10,64,9,29,1,2,0,94,0,13,114,8,3,0,108,118,108,852,10,18,35,898,35,932,64,852,0,0,54,22,71.1,996,2020,5949,2907,3042,1547,3337,1065,4805,51,2,574,5,579,32,291,189,1691,2032,1691,551,390,524,172,38,16,341,285,43,8,2,1,2,0,2017-21,216273,17960,220725,14578,0,0
25017367200,1974,1493800,762000,733600,10,5,4,60000,3799,2244,201790,16.225,3850.5,13,91,22,101,5,0,0,74,0,24,171,11,0,0,86,94,86,894,16,21,28,917,23,910,95,894,2,0,65,20,68.4,1005,2020,6990,3321,3669,1589,4069,1332,5186,178,1,1044,1,1045,24,236,320,1689,2138,1689,589,340,428,225,72,35,449,408,35,1,1,0,0,4,2017-21,198523,86670,250001,0,74231,32980
25009212102,1986,5e+05,225000,330000,7,3,3,20517,2435.5,2237,73000,16.35,2450.5,13,43,7,29,6,8,0,76,0,11,83,21,8,0,71,67,71,395,20,12,12,582,18,596,48,395,11,2,174,27,70.3,644,2020,4732,2312,2420,984,2847,901,4256,29,3,185,0,185,30,104,125,1278,1656,1278,456,267,344,130,58,23,378,289,77,7,0,4,0,1,2017-21,137500,35305,155038,29152,14093,7869
25021415300,1965,525000,225000,389000,7,3,3,23233,2269,2341,86550,18.265,2250.5,12,36,12,9,1,2,0,59,0,18,91,6,3,0,57,59,57,490,11,17,21,528,34,574,37,490,9,1,55,28,74.3,611,2020,4254,2069,2185,913,2417,924,3484,158,1,308,0,308,19,129,155,1117,1411,1117,357,276,293,133,42,16,294,257,28,4,5,0,0,0,2017-21,134020,21146,150066,22646,82600,38214
25025081700,1905,367875,130000,280000,8,2,4,2500,2309,1769,114000,35.15,2350.5,12,51,5,12,11,2,0,34,0,10,18,22,4,3,26,25,26,55,32,6,23,153,12,166,60,55,46,40,58,1,66.4,226,2020,4141,1798,2343,1006,2505,630,254,2337,22,158,0,158,65,205,1100,937,1570,937,308,253,167,113,50,46,633,523,58,25,16,5,5,1,2017-21,30349,10767,0,0,22283,13773
